job_id,job_title,company_name,time_posted,location,seniority_level,employment_type,job_function,industries,function,industry,city
4245530081,"Process Assistant , Process Assistant",Amazon,3 days ago,"Navi Mumbai, Maharashtra, India",Not Applicable,Full-time,"Management, Distribution, and Supply Chain",Software Development,Management,Software,Navi
4245741130,"Analyst, Finance",Gap Inc.,2 days ago,"Hyderabad, Telangana, India",Entry level,Full-time,Finance and Sales,Retail,Finance,Retail,Hyderabad
4245997257,"Assistant Manager – R&D Processing, Home Care Bars",Unilever,1 day ago,"Mumbai, Maharashtra, India",Mid-Senior level,Full-time,"Research, Analyst, and Information Technology","Manufacturing, Food and Beverage Manufacturing, and Food and Beverage Services",Research,Manufacturing,Mumbai
4246606147,Territory Manager,TotalEnergies,1 day ago,"Kanpur, Uttar Pradesh, India",Mid-Senior level,Full-time,Sales,Automation Machinery Manufacturing,Sales,Automation,Kanpur
4245898581,Document Controller,Gujarat Fluorochemicals Limited,2 days ago,"Vadodara, Gujarat, India",Director,Full-time,Administrative,Chemical Manufacturing,Administrative,Chemical,Vadodara
4246613908,Instock Manager,noon,1 day ago,"Gurugram, Haryana, India",Mid-Senior level,Full-time,Product Management and Supply Chain,Retail,Product,Retail,Gurugram
4246670164,Financial Analysis - Analyst,JPMorganChase,1 day ago,"Bengaluru, Karnataka, India",Not Applicable,Full-time,Finance and Sales,Financial Services,Finance,Financial,Bengaluru
4245289851,Group Manager - Operations,WNS,3 days ago,"Gurgaon, Haryana, India",Mid-Senior level,Full-time,Other,Outsourcing/Offshoring,Other,Outsourcing/Offshoring,Gurgaon
4245228111,Business Analyst,Instamart,4 weeks ago,"Bengaluru, Karnataka, India",Mid-Senior level,Full-time,"Research, Analyst, and Information Technology","Technology, Information and Internet",Research,Technology,Bengaluru
4245267976,Assistant Manager QC MEP,Ascentis Group,3 days ago,"Pune, Maharashtra, India",Mid-Senior level,Full-time,"Consulting, Project Management, and Management","Construction, Civil Engineering, and Real Estate",Consulting,Construction,Pune
4245526736,"Process Assistant , Process Assistant",Amazon,3 days ago,Mumbai Metropolitan Region,Not Applicable,Full-time,"Management, Distribution, and Supply Chain",Software Development,Management,Software,Mumbai
4245248698,Business Analyst,ANZ,3 days ago,"Bengaluru, Karnataka, India",Not Applicable,Full-time,"Research, Analyst, and Information Technology","Accounting, Banking, and Financial Services",Research,Accounting,Bengaluru
4243749629,Expansion Lead,Curefit,1 day ago,"Bengaluru, Karnataka, India",Mid-Senior level,Full-time,Project Management,Wellness and Fitness Services,Project,Wellness,Bengaluru
4245866976,Business Finance,Wipro,2 days ago,"Bengaluru, Karnataka, India",Entry level,Full-time,Finance and Sales,IT Services and IT Consulting,Finance,IT,Bengaluru
4245888697,Area Sales Manager,Coats,2 days ago,"Kolkata, West Bengal, India",Mid-Senior level,Full-time,Sales,"Textile Manufacturing, Pharmaceutical Manufacturing, and Manufacturing",Sales,Textile,Kolkata
4245890150,Residence Manager,Lodha,2 days ago,"Mumbai, Maharashtra, India",Mid-Senior level,Full-time,Other,"Airlines and Aviation, Real Estate, and Hospitality",Other,Airlines,Mumbai
4244336517,Academic Counselor,Vedantu,1 day ago,"Bengaluru, Karnataka, India",Associate,Full-time,"Business Development, Sales, and Consulting",Education,Business,Education,Bengaluru
4245704528,"Private Bank, RM, D, GSAA",Deutsche Bank,2 days ago,"Bengaluru, Karnataka, India",Not Applicable,Full-time,Finance and Sales,Financial Services,Finance,Financial,Bengaluru
4245271328,Sales Advisor,H&M,3 days ago,"Nagpur, Maharashtra, India",Not Applicable,Full-time,Sales,Retail,Sales,Retail,Nagpur
4246828223,"Telecom Field Surveyor in Bihar, Uttar Pradesh",CREDEB ADVISORS LLP,22 hours ago,"Bihar, India",Entry level,Full-time,Engineering,"Higher Education, Civil Engineering, and Appliances, Electrical, and Electronics Manufacturing",Engineering,Higher,Bihar
4245903219,GM/ Sr. GM / - Refrigerant Production,Gujarat Fluorochemicals Limited,2 days ago,"Ghoghamba, Gujarat, India",Executive,Full-time,Management and Manufacturing,Chemical Manufacturing,Management,Chemical,Ghoghamba
4245051985,Executive - Events & Partnership,Instamart,3 weeks ago,"Delhi, Delhi, India",Executive,Full-time,Business Development and Sales,"Technology, Information and Internet",Business,Technology,Delhi
4245528219,"Process Assistant , Process Assistant",Amazon,3 days ago,Mumbai Metropolitan Region,Not Applicable,Full-time,"Management, Distribution, and Supply Chain",Software Development,Management,Software,Mumbai
4245523840,"Process Assistant , Process Assistant",Amazon,3 days ago,"Navi Mumbai, Maharashtra, India",Not Applicable,Full-time,"Management, Distribution, and Supply Chain",Software Development,Management,Software,Navi
4244351213,🚚 Requirement for EV Vans / L5 for LMD in Chandigarh ⚡,bigbasket,1 day ago,"Chandigarh, Chandigarh, India",Not Applicable,Full-time,,Software Development,,Software,Chandigarh
4246100739,"Know Your Client (KYC) Analyst, NCT",Deutsche Bank,1 day ago,"Bengaluru, Karnataka, India",Not Applicable,Full-time,Finance and Sales,Financial Services,Finance,Financial,Bengaluru
4245268427,Analyst - Finance Advisory,KPMG India,3 days ago,"Bengaluru, Karnataka, India",Entry level,Full-time,Finance and Sales,Business Consulting and Services,Finance,Business,Bengaluru
4246618188,KYC Associate,Deutsche Bank,1 day ago,"Bengaluru, Karnataka, India",Not Applicable,Full-time,Finance and Sales,Financial Services,Finance,Financial,Bengaluru
4245265868,Sales Advisor,H&M,3 days ago,"Mumbai, Maharashtra, India",Not Applicable,Full-time,Sales,Retail,Sales,Retail,Mumbai
4245294306,Analyst/Sr. Analyst/Associate/Sr. Associate/Group Manager,WNS,3 days ago,Pune/Pimpri-Chinchwad Area,Associate,Full-time,General Business,Outsourcing/Offshoring,General,Outsourcing/Offshoring,Pune/Pimpri-Chinchwad
4245272271,Sales Advisor,H&M,3 days ago,"Mumbai, Maharashtra, India",Not Applicable,Full-time,Sales,Retail,Sales,Retail,Mumbai
4245708459,Payments Processing Analyst,Deutsche Bank,2 days ago,"Bengaluru, Karnataka, India",Not Applicable,Full-time,Accounting/Auditing and Finance,Financial Services,Accounting/Auditing,Financial,Bengaluru
4245268427,Analyst - Finance Advisory,KPMG India,3 days ago,"Bengaluru, Karnataka, India",Entry level,Full-time,Finance and Sales,Business Consulting and Services,Finance,Business,Bengaluru
4246618188,KYC Associate,Deutsche Bank,1 day ago,"Bengaluru, Karnataka, India",Not Applicable,Full-time,Finance and Sales,Financial Services,Finance,Financial,Bengaluru
4245265868,Sales Advisor,H&M,3 days ago,"Mumbai, Maharashtra, India",Not Applicable,Full-time,Sales,Retail,Sales,Retail,Mumbai
4245294306,Analyst/Sr. Analyst/Associate/Sr. Associate/Group Manager,WNS,3 days ago,Pune/Pimpri-Chinchwad Area,Associate,Full-time,General Business,Outsourcing/Offshoring,General,Outsourcing/Offshoring,Pune/Pimpri-Chinchwad
4245272271,Sales Advisor,H&M,3 days ago,"Mumbai, Maharashtra, India",Not Applicable,Full-time,Sales,Retail,Sales,Retail,Mumbai
4245708459,Payments Processing Analyst,Deutsche Bank,2 days ago,"Bengaluru, Karnataka, India",Not Applicable,Full-time,Accounting/Auditing and Finance,Financial Services,Accounting/Auditing,Financial,Bengaluru
4245058187,Shift Manager,Instamart,4 weeks ago,"Hyderabad, Telangana, India",Mid-Senior level,Full-time,Management and Manufacturing,"Technology, Information and Internet",Management,Technology,Hyderabad
4245270354,Sales Advisor,H&M,3 days ago,"Mumbai, Maharashtra, India",Not Applicable,Full-time,Sales,Retail,Sales,Retail,Mumbai
4245904221,GM/Sr.GM – Central Engineering Services @Dahej,Gujarat Fluorochemicals Limited,2 days ago,"Dahej, Gujarat, India",Executive,Full-time,Management and Manufacturing,Chemical Manufacturing,Management,Chemical,Dahej
4245896294,Senior Vice President – New Business Initiatives & Strategy,Nextyn,2 days ago,"Mumbai, Maharashtra, India",Mid-Senior level,Full-time,Business Development,Information Services,Business,Information,Mumbai
4245708449,Financial and Regulatory Reporting Analyst,Deutsche Bank,2 days ago,"Pune, Maharashtra, India",Not Applicable,Full-time,Accounting/Auditing and Finance,Financial Services,Accounting/Auditing,Financial,Pune
4246610934,KYC Associate,Deutsche Bank,1 day ago,"Mumbai, Maharashtra, India",Not Applicable,Full-time,Finance and Sales,Financial Services,Finance,Financial,Mumbai
4245998099,Quality Control - Operations Analyst,JPMorganChase,1 day ago,"Bengaluru, Karnataka, India",Not Applicable,Full-time,Quality Assurance,Financial Services,Quality,Financial,Bengaluru
4246610936,KYC Associate,Deutsche Bank,1 day ago,"Bengaluru, Karnataka, India",Not Applicable,Full-time,Finance and Sales,Financial Services,Finance,Financial,Bengaluru
4245901329,Manager - Stores,Gujarat Fluorochemicals Limited,2 days ago,"Dahej, Gujarat, India",Mid-Senior level,Full-time,Sales and Business Development,Chemical Manufacturing,Sales,Chemical,Dahej
4243695617,Senior Group Manager - Operations,WNS,1 day ago,Pune/Pimpri-Chinchwad Area,Mid-Senior level,Full-time,Management,Outsourcing/Offshoring,Management,Outsourcing/Offshoring,Pune/Pimpri-Chinchwad
4244958466,Procurement Analyst,"Pinnacle Group, Inc.",3 days ago,"Churachandpur, Manipur, India",Mid-Senior level,Full-time,Purchasing and Supply Chain,IT Services and IT Consulting,Purchasing,IT,Churachandpur
4246612901,KYC Associate,Deutsche Bank,1 day ago,"Mumbai, Maharashtra, India",Not Applicable,Full-time,Finance and Sales,Financial Services,Finance,Financial,Mumbai
4245887677,Financial Reporting Analyst,Coats,2 days ago,"Bengaluru, Karnataka, India",Executive,Full-time,Finance,Manufacturing,Finance,Manufacturing,Bengaluru
4245734856,Business Analyst II,Conduent,2 days ago,"Bengaluru, Karnataka, India",Mid-Senior level,Full-time,"Research, Analyst, and Information Technology",IT Services and IT Consulting,Research,IT,Bengaluru
4246474892,SH Quality,Aditya Birla Group,1 day ago,"Dadra & Nagar Haveli, Daman and Diu, India",Entry level,Full-time,Quality Assurance,Manufacturing,Quality,Manufacturing,Dadra
4245527611,Area Manager,Amazon,3 days ago,"Bengaluru, Karnataka, India",Mid-Senior level,Full-time,"Management, Distribution, and Supply Chain",Software Development,Management,Software,Bengaluru
4243919151,Hotel Engineering Maintenance Manager,Ramoji Film City,2 days ago,"Visakhapatnam Rural mandal, India",Director,Full-time,Engineering,Hospitality,Engineering,Hospitality,Visakhapatnam
4246617224,KYC Associate,Deutsche Bank,1 day ago,"Bengaluru, Karnataka, India",Not Applicable,Full-time,Finance and Sales,Financial Services,Finance,Financial,Bengaluru
4245291212,Account Manager,Hilti India,3 days ago,"Lucknow, Uttar Pradesh, India",Mid-Senior level,Full-time,Sales and Business Development,"Construction, Industrial Machinery Manufacturing, and Civil Engineering",Sales,Construction,Lucknow
4245903328,Operations Manager,AXA XL,2 days ago,"Gurugram, Haryana, India",Not Applicable,Full-time,Management and Manufacturing,Insurance,Management,Insurance,Gurugram
4245818641,workspace One Admin,eJAmerica,2 days ago,India,Mid-Senior level,Full-time,"Engineering, Consulting, and Information Technology","IT Services and IT Consulting, Information Services, and Telecommunications",Engineering,IT,India
4246615269,KYC Associate,Deutsche Bank,1 day ago,"Bengaluru, Karnataka, India",Not Applicable,Full-time,Finance and Sales,Financial Services,Finance,Financial,Bengaluru
4245270349,Sales Advisor,H&M,3 days ago,"Hyderabad, Telangana, India",Not Applicable,Full-time,Sales,Retail,Sales,Retail,Hyderabad
4245524394,Data Analyst - Intern,Hypersonix Inc.,3 days ago,"Bengaluru, Karnataka, India",Entry level,Full-time,Information Technology,Internet Publishing,Information,Internet,Bengaluru
4246617224,KYC Associate,Deutsche Bank,1 day ago,"Bengaluru, Karnataka, India",Not Applicable,Full-time,Finance and Sales,Financial Services,Finance,Financial,Bengaluru
4245291212,Account Manager,Hilti India,3 days ago,"Lucknow, Uttar Pradesh, India",Mid-Senior level,Full-time,Sales and Business Development,"Construction, Industrial Machinery Manufacturing, and Civil Engineering",Sales,Construction,Lucknow
4245903328,Operations Manager,AXA XL,2 days ago,"Gurugram, Haryana, India",Not Applicable,Full-time,Management and Manufacturing,Insurance,Management,Insurance,Gurugram
4245818641,workspace One Admin,eJAmerica,2 days ago,India,Mid-Senior level,Full-time,"Engineering, Consulting, and Information Technology","IT Services and IT Consulting, Information Services, and Telecommunications",Engineering,IT,India
4246615269,KYC Associate,Deutsche Bank,1 day ago,"Bengaluru, Karnataka, India",Not Applicable,Full-time,Finance and Sales,Financial Services,Finance,Financial,Bengaluru
4245270349,Sales Advisor,H&M,3 days ago,"Hyderabad, Telangana, India",Not Applicable,Full-time,Sales,Retail,Sales,Retail,Hyderabad
4245524394,Data Analyst - Intern,Hypersonix Inc.,3 days ago,"Bengaluru, Karnataka, India",Entry level,Full-time,Information Technology,Internet Publishing,Information,Internet,Bengaluru
4245234827,Senior Customer Experience Executive,slice,3 days ago,"Bengaluru, Karnataka, India",Associate,Full-time,Customer Service,Banking,Customer,Banking,Bengaluru
4245701147,Assistant  Procurement Manager: Packaging Pumps,Unilever,3 days ago,"Mumbai, Maharashtra, India",Mid-Senior level,Full-time,Distribution and Supply Chain,"Manufacturing, Food and Beverage Manufacturing, and Food and Beverage Services",Distribution,Manufacturing,Mumbai
4245595758,Fragrance Lab Technician,Unilever,3 days ago,"Mumbai, Maharashtra, India",Entry level,Full-time,"Research, Analyst, and Information Technology","Manufacturing, Food and Beverage Manufacturing, and Food and Beverage Services",Research,Manufacturing,Mumbai
4245586651,Business Analyst / Junior Product Manager,JazzX AI,3 weeks ago,"Bengaluru, Karnataka, India",Not Applicable,Full-time,Engineering,Food and Beverage Services,Engineering,Food,Bengaluru
4244332915,Admin Associate Manager,Unacademy,1 day ago,"Patna, Bihar, India",Executive,Full-time,Administrative,E-Learning Providers,Administrative,E-Learning,Patna
4245881684,Head Microbiology,Terapia - a SUN PHARMA Company,2 days ago,"Dewas, Madhya Pradesh, India",Director,Full-time,Other,Pharmaceutical Manufacturing,Other,Pharmaceutical,Dewas
4245054751,Executive - Events & Partnership,Instamart,3 weeks ago,"Bengaluru, Karnataka, India",Executive,Full-time,Business Development and Sales,"Technology, Information and Internet",Business,Technology,Bengaluru
4245288125,Passport to Earning (P2E) – Industry Alliance & Economic Opportunities - (open to National Consultants only),UNICEF,3 days ago,"Delhi, Delhi, India",Not Applicable,Contract,"Education, Science, and Health Care Provider",Financial Services and Non-profit Organizations,Education,Financial,Delhi
4244346823,Manager Post Sales,Adani Defence and Aerospace,1 day ago,"Delhi, India",Mid-Senior level,Full-time,Business Development,Defense and Space Manufacturing and Aviation and Aerospace Component Manufacturing,Business,Defense,Delhi
4245941407,Mechanical Engineer- Chassis Equipment,Volvo Group,2 days ago,"Bengaluru, Karnataka, India",Not Applicable,Full-time,"Research, Science, and Engineering",Motor Vehicle Manufacturing,Research,Motor,Bengaluru
4245526053,Junior Data Scientist,Zelestra,3 days ago,"Gurugram, Haryana, India",Entry level,Other,Engineering and Information Technology,Renewable Energy Power Generation,Engineering,Renewable,Gurugram
